yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1941
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Efeler,2829
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2738
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1605
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,1459
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,3348
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Nazilli,2318
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Kepez,2983
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,1476
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1241
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,827
Yerinde,20,"Hayir, standart yeterli",4,Adana,Cukurova,840
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,2940
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3744
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,3449
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,2196
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Nazilli,2767
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,2908
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3669
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Efeler,1205
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,1208
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,1290
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Cankaya,1783
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Besiktas,846
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,3222
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,1506
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,1845
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,862
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,2191
Yerinde,10,"Hayir, standart yeterli",2,Adana,Seyhan,3407
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2572
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,2441
Yerinde,30,"Hayir, standart yeterli",3,Adana,Seyhan,3797
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,3871
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,832
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,1382
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,851
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1706
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Kecioren,2745
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3311
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,2923
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,2542
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,1187
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,2243
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,2663
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,1492
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,3867
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,795
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,2587
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,3342
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Seyhan,1766
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Efeler,2354
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Kecioren,2919
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,1148
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3885
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2253
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,3207
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,2573
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3293
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Nazilli,1631
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,2957
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Cukurova,1409
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Muratpasa,1548
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,1321
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,2747
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2299
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3337
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,2410
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3885
Yerinde,20,"Hayir, standart yeterli",1,Ankara,Kecioren,1248
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,663
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1916
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,3710
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,953
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,1829
Yikamaci,30,"Hayir, standart yeterli",4,Adana,Seyhan,1940
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,741
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,2813
Yerinde,40,"Hayir, standart yeterli",2,Ankara,Kecioren,2108
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,970
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,1766
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Kepez,1644
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1769
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2919
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,1702
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,1069
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3406
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Kepez,2325
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,609
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3854
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Cankaya,3081
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Kadikoy,3451
Yerinde,20,"Hayir, standart yeterli",3,Istanbul,Kadikoy,2127
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Kecioren,3182
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2700
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,1135
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,665
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,1667
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3604
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,1725
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,851
Yikamaci,30,"Hayir, standart yeterli",2,Aydin,Efeler,915
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3881
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1392
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,869
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,1019
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,3574
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3850
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3569
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,2045
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1601
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,2772
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Kecioren,3761
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1961
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,2122
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1470
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,2349
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3532
Yerinde,40,"Hayir, standart yeterli",4,Adana,Cukurova,1623
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Kecioren,663
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,2415
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Efeler,713
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,2018
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,2743
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,766
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,1834
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,690
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Kepez,3692
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2255
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,933
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,923
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,2802
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1349
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,3749
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,3808
Yerinde,30,"Hayir, standart yeterli",2,Antalya,Muratpasa,1496
Yikamaci,40,"Hayir, standart yeterli",1,Antalya,Kepez,611
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2798
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,2204
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,681
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,938
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,848
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,3353
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Muratpasa,870
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,2658
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2998
Yerinde,40,"Hayir, standart yeterli",1,Adana,Seyhan,2836
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Nazilli,1736
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,1077
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,1861
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,2491
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,872
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,1080
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,2751
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,1486
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Seyhan,1801
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,1558
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,843
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,1048
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,1242
Yerinde,30,"Hayir, standart yeterli",2,Adana,Seyhan,3624
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2252
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Nazilli,1531
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,831
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2931
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Kecioren,2339
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,3524
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Efeler,1735
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2060
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2693
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,2374
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1030
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1615
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,3579
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Besiktas,2498
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,843
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3163
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2951
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1012
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,716
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3002
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2884
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,3439
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,2742
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,1477
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,1699
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Seyhan,1206
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3198
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,1334
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,2555
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,2676
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2575
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Cankaya,616
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1541
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,1840
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3867
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,2802
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Efeler,3704
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Kecioren,2353
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,645
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3466
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Kecioren,2368
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,2310
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,1120
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,2114
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3290
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Nazilli,1896
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3642
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Efeler,2877
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3019
Yerinde,10,"Hayir, standart yeterli",2,Adana,Cukurova,2330
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Kepez,1515
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,2707
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1707
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2252
Yerinde,20,"Hayir, standart yeterli",4,Istanbul,Kadikoy,1346
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,1507
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Efeler,3319
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Nazilli,836
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3761
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,1727
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,3707
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,1776
Yerinde,30,"Hayir, standart yeterli",2,Adana,Seyhan,3856
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,3244
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Kecioren,2906
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,3101
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1431
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Nazilli,1010
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,798
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,2451
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3033
Yerinde,40,"Hayir, standart yeterli",2,Ankara,Cankaya,2121
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2011
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3065
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Kepez,658
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,2333
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,870
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,2304
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2709
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,1302
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,1828
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Seyhan,3124
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,3867
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,950
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3519
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,996
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,3511
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Kecioren,1605
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,3058
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,1199
Yikamaci,10,"Hayir, standart yeterli",2,Adana,Cukurova,2133
Yerinde,30,"Hayir, standart yeterli",2,Adana,Seyhan,3704
Yikamaci,30,"Hayir, standart yeterli",2,Aydin,Nazilli,3066
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Efeler,1248
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3592
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1651
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,928
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,1499
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,2509
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,2691
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3011
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,2629
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,1492
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,3105
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,2633
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,648
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,735
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Kepez,1501
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2847
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,1937
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2549
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,694
Yerinde,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,2630
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,2943
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Muratpasa,1135
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3181
Yerinde,40,"Hayir, standart yeterli",1,Adana,Cukurova,1343
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,732
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,864
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Kepez,3018
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,906
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3071
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Efeler,2186
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,2204
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2922
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,1036
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,1995
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Besiktas,1982
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,2330
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Cankaya,2313
Yerinde,30,"Hayir, standart yeterli",4,Adana,Cukurova,2731
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1019
Yerinde,20,"Hayir, standart yeterli",1,Adana,Cukurova,3253
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3023
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,3079
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2756
Yikamaci,30,"Hayir, standart yeterli",4,Adana,Seyhan,2662
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,2279
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3638
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3570
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2755
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2943
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,730
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2048
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,1266
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3350
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Efeler,937
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,1754
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,2284
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,1708
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,3793
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,2822
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,700
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Nazilli,2931
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3741
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3462
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,2199
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,1151
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,924
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,2714
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,1229
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,1724
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,3786
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Kecioren,2542
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,2690
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3749
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,1226
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,2876
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2813
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Kecioren,2081
Yerinde,10,"Hayir, standart yeterli",1,Adana,Seyhan,1340
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3477
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3281
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,1020
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,967
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,1772
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Kecioren,2294
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,1679
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3548
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,2160
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,2844
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3627
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,1142
